,Id,SalePrice
210,1670,330176.9887744933
211,1671,260135.15708742416
212,1672,458714.5271102973
213,1673,306095.27351297863
214,1674,254246.57456555986
215,1675,183992.23097464957
216,1676,187503.04498113808
217,1677,206444.36548337986
218,1678,462944.08454461757
219,1679,371793.06439170556
220,1680,325371.36466996506
221,1681,255447.93679012297
222,1682,309044.6822753656
223,1683,178420.06262189234
224,1684,175965.47909848375
225,1685,165759.74581729915
226,1686,169454.86432681765
227,1687,159685.31274806947
228,1688,181973.85426835512
229,1689,187450.69852480615
230,1690,190334.2040696317
231,1691,173830.5805439162
232,1692,276125.2537016719
233,1693,160253.86791892606
234,1694,177143.32153470724
235,1695,170030.51169046786
236,1696,278087.97804367833
237,1697,171333.65118266677
238,1698,375227.081228681
239,1699,321437.95475853875
240,1700,248867.95745410275
241,1701,258773.24005022692
242,1702,259532.6391537235
243,1703,256131.40386271026
244,1704,311251.9923917535
245,1705,237016.03474456148
246,1706,431815.9467305594
247,1707,210326.0465875149
248,1708,197213.50079209777
249,1709,279176.7209178473
250,1710,220850.1935987948
251,1711,249542.69787897894
252,1712,251976.7026993414
253,1713,266127.06079596013
254,1714,217113.94951987453
255,1715,200097.69210589444
256,1716,177302.0902123305
257,1717,171393.45591698622
258,1718,133024.97943897062
259,1719,199083.4330554071
260,1720,258327.1070184264
261,1721,173294.9502996709
262,1722,129236.21485448426
263,1723,157575.92445386297
264,1724,220992.83474699684
265,1725,247704.41490855886
266,1726,189393.2528336277
267,1727,163218.8732591014
268,1728,183399.41359693868
269,1729,156944.5980277763
270,1730,162608.89624277106
271,1731,116996.3514255605
272,1732,126736.4866073336
273,1733,117987.94553653336
274,1734,120372.99634186558
275,1735,135972.46628833722
276,1736,111752.46274758375
277,1737,351794.77620966686
278,1738,205887.3376413928
279,1739,288871.5220168377
280,1740,237646.8525150512
281,1741,196313.3791855299
282,1742,164314.2785923785
283,1743,177589.88269034112
284,1744,316918.03488956013
285,1745,221648.26313576626
286,1746,233051.95338296753
287,1747,229864.5936517276
288,1748,226433.45237908995
289,1749,151406.99181793287
290,1750,130847.165957837
291,1751,245452.43778939804
292,1752,122532.12692265816
293,1753,143098.19842754706
294,1754,210510.42353750172
295,1755,162880.54947541136
296,1756,131451.1833897333
297,1757,120324.57454555118
298,1758,148867.0509473496
299,1759,170022.40159808774
300,1760,168616.5777433308
301,1761,143622.6427542703
302,1762,174971.22603376396
303,1763,178364.3731043487
304,1764,116462.52529040031
305,1765,174605.9108843475
306,1766,171333.06563309228
307,1767,211656.95240551716
308,1768,146838.0305920256
309,1769,168507.2630676795
310,1770,140908.25438960423
311,1771,140919.2191773148
312,1772,140847.10771805592
313,1773,130277.67620973007
314,1774,143018.99853896617
315,1775,138574.3102975834
316,1776,120527.72783606232
317,1777,112288.11203039298
318,1778,138503.58512431357
319,1779,121874.60975171764
320,1780,178034.59961874902
321,1781,137886.62588872563
322,1782,91737.11076496213
323,1783,130942.36029803287
324,1784,103117.57995429108
325,1785,114085.00889940847
326,1786,152352.7072376832
327,1787,177120.12298290906
328,1788,61838.37988182376
329,1789,110710.9563955334
330,1790,95044.23261600337
331,1791,182435.8825988925
332,1792,152651.36615374903
333,1793,127915.14953214017
334,1794,143027.2682985273
335,1795,135899.7917216198
336,1796,127130.4664347391
337,1797,116097.43169389949
338,1798,127274.1096115583
339,1799,108119.93062945915
340,1800,139906.7593536635
341,1801,130086.82308211125
342,1802,148841.40826843548
343,1803,156245.6988864671
344,1804,134571.07624507992
345,1805,141259.18921275545
346,1806,110131.70439949806
347,1807,132341.41050863013
348,1808,120026.77639881888
349,1809,118092.65965900075
350,1810,140165.98619618386
351,1811,100131.57417789915
352,1812,102840.44431014503
353,1813,116917.8147402317
354,1814,99538.41017425917
355,1815,52001.457233823305
356,1816,99367.0759617683
357,1817,113355.86419151918
358,1818,141742.08213465114
359,1819,119647.95298962465
360,1820,71103.25544945782
361,1821,113459.26403158928
362,1822,156074.04451126725
363,1823,52219.47164353577
364,1824,142060.45009132268
365,1825,129389.39048913516
366,1826,96488.09124762085
367,1827,109471.861824036
368,1828,128059.0613751518
369,1829,113155.84132988102
370,1830,141349.38821511608
371,1831,181624.8297091453
372,1832,94658.05910494023
373,1833,140107.36763234725
374,1834,126922.40361625422
375,1835,149502.33803206877
376,1836,127137.75466411258
377,1837,91495.36338078832
378,1838,119009.94271915677
379,1839,90994.52171949811
380,1840,152109.4532649106
381,1841,144019.97684746882
382,1842,68870.85560823514
383,1843,142034.89801547086
384,1844,137409.14815827296
385,1845,150076.5786108547
386,1846,158089.73947533665
387,1847,174658.58094672963
388,1848,58437.60697254672
389,1849,124200.58403100052
390,1850,117705.11271442579
391,1851,152425.7958729585
392,1852,133234.21794120368
393,1853,127506.93734081594
394,1854,161675.63506733114
395,1855,138563.5462527858
396,1856,218560.70672879985
397,1857,166905.1219486101
398,1858,139616.55993591767
399,1859,125864.94574477903
400,1860,137073.7962679767
401,1861,125864.94574477903
402,1862,299459.08551947394
403,1863,295613.9464960203
404,1864,295613.9464960203
405,1865,329192.69171397184
406,1866,323214.10679621744
407,1867,250562.6845741511
408,1868,301173.1217840214
409,1869,202721.53588589097
410,1870,267689.74870953825
411,1871,253844.30873777193
412,1872,169224.3661481631
413,1873,232186.23937202283
414,1874,144769.11831789088
415,1875,213657.8328828901
416,1876,189129.90883009523
417,1877,221501.19701838322
418,1878,210163.75208680582
419,1879,141652.87537905338
420,1880,129549.5695211019
421,1881,241731.7814114226
422,1882,247250.20730776954
423,1883,194770.54557425863
424,1884,205623.85257664826
425,1885,267196.6333519839
426,1886,297054.00423747575
427,1887,207247.89244378358
428,1888,295052.60245131864
429,1889,155542.90826990124
430,1890,131501.90454455698
431,1891,138252.74250034578
432,1892,105049.38984770395
433,1893,128566.5465568185
434,1894,130940.40350747216
435,1895,138417.62108661555
436,1896,124340.28905818413
437,1897,107382.55409748216
438,1898,119286.6851547775
439,1899,145668.53786237477
440,1900,162815.33105204577
441,1901,165765.05739776042
442,1902,146057.50435624414
443,1903,216395.09880574883
444,1904,139498.7062355251
445,1905,191990.3026459987
446,1906,179225.6991488482
447,1907,196092.34317177904
448,1908,116240.76340207111
449,1909,134413.59366103885
450,1910,127274.14653524164
451,1911,210834.8555150164
452,1912,297479.546820759
453,1913,157229.6875476076
454,1914,80586.45786509204
455,1915,298610.81637852424
456,1916,70318.13136838858
457,1917,276032.5027522616
458,1918,139169.104579336
459,1919,157606.33208241352
460,1920,149846.49577835898
461,1921,414305.9598867376
462,1922,313887.1111749876
463,1923,217267.8646836962
464,1924,216465.8547712502
465,1925,219024.9371013781
466,1926,386016.1611412345
467,1927,131594.16676324815
468,1928,161608.0352540347
469,1929,116355.79668544327
470,1930,133546.3476758771
471,1931,140743.1808833348
472,1932,131188.88913461493
473,1933,171034.02442789974
474,1934,174366.04448280938
475,1935,168784.64674543586
476,1936,184385.09520651068
477,1937,178233.7434680088
478,1938,177609.1648862164
479,1939,244411.21770526067
480,1940,201018.03601701508
481,1941,165453.4535925032
482,1942,184285.49892778392
483,1943,213453.52552355116
484,1944,327432.18904087396
485,1945,380134.0628647523
486,1946,146636.17531364693
487,1947,301806.8980039008
488,1948,180453.22490963998
489,1949,228875.77747322788
490,1950,173261.91556635266
491,1951,267125.2058782942
492,1952,219244.32976063222
493,1953,158200.0311500669
494,1954,206231.205056533
495,1955,128404.93050384952
496,1956,321846.2121503705
497,1957,153353.9849583138
498,1958,308644.07693199156
499,1959,136220.2638182943
500,1960,115848.531126528
501,1961,117393.03191335204
502,1962,101222.70964645041
503,1963,109849.2267723514
504,1964,102404.05708756189
505,1965,147757.6057001616
506,1966,148405.1054455516
507,1967,295633.9566850565
508,1968,426323.9178254249
509,1969,389542.7527992114
510,1970,462254.5613157001
511,1971,451506.2009088261
512,1972,362436.348561801
513,1973,272533.42143573525
514,1974,307668.2528291652
515,1975,485369.26158506225
516,1976,279091.73521043843
517,1977,345410.7271174018
518,1978,396159.36167667597
519,1979,328429.7101690615
520,1980,182187.33331884173
521,1981,346394.6382012718
522,1982,244087.76177901035
523,1983,220929.38013887525
524,1984,174962.28996977943
525,1985,231299.70232562022
526,1986,228796.34308009257
527,1987,177773.4129580457
528,1988,171530.83173706313
529,1989,191570.04375990797
530,1990,221502.28418209657
531,1991,238336.94876417832
532,1992,206194.4893999153
533,1993,168233.67978063467
534,1994,238361.5926183508
535,1995,185417.81055355983
536,1996,240824.8255201199
537,1997,315096.92960924836
538,1998,343194.4645496529
539,1999,250109.0715545573
540,2000,310638.9808630726
541,2001,262565.1199061308
542,2002,236314.05332655247
543,2003,260075.84163353557
544,2004,284807.540547394
545,2005,223755.13159776927
546,2006,238600.5854000552
547,2007,254475.82607832103
548,2008,208848.83834536964
549,2009,186143.87964122952
550,2010,193290.3014858561
551,2011,135261.4996218443
552,2012,168713.2104668898
553,2013,178854.35894139478
554,2014,186492.83288324665
555,2015,210981.98699538124
556,2016,190205.19701252953
557,2017,199309.11175247157
558,2018,121461.10427798695
559,2019,129439.052774335
560,2020,109959.64978287093
561,2021,110266.75325322292
562,2022,171848.95429055576
563,2023,130918.07629075098
564,2024,231130.92623183076
565,2025,365551.2275395724
566,2026,171503.52076779376
567,2027,148069.4616714392
568,2028,153858.62281669976
569,2029,159829.89364632475
570,2030,291156.651944299
571,2031,252794.19146470985
572,2032,265196.558027802
573,2033,267797.6393659679
574,2034,159911.8848279099
575,2035,203590.17750632393
576,2036,199580.91917976429
577,2037,208949.77612703605
578,2038,301311.73970782134
579,2039,240462.83337420438
580,2040,351597.1094729896
581,2041,298346.93736189906
582,2042,194252.9756321929
583,2043,164629.4732311119
584,2044,181564.9371062072
585,2045,216686.78984573178
586,2046,137468.7218513906
587,2047,141249.97374841673
588,2048,136341.4637273004
589,2049,143576.2222851746
590,2050,186993.20086554
591,2051,114957.75026265136
592,2052,133365.03367699514
593,2053,152378.73002286427
594,2054,82912.1567797907
595,2055,166328.0672318582
596,2056,138450.58995523592
597,2057,118025.31228604613
598,2058,229154.72996319018
599,2059,135027.1247049024
600,2060,170734.20647455007
601,2061,174086.3704969078
602,2062,135896.11391587462
603,2063,106499.51321943596
604,2064,135217.41544782033
605,2065,122157.02621201533
606,2066,183221.28842459776
607,2067,139610.06234144408
608,2068,150608.03613521272
609,2069,90010.21046003928
610,2070,101149.48158831568
611,2071,99177.46885215657
612,2072,134262.46328130303
613,2073,137941.97399599038
614,2074,180770.2522422223
615,2075,149481.89141596493
616,2076,122641.36382462709
617,2077,150108.21127602746
618,2078,125410.50051773152
619,2079,127656.36788107539
620,2080,115449.69963186732
621,2081,118902.76782607545
622,2082,127056.85749495843
623,2083,139134.27112849307
624,2084,111754.1756293928
625,2085,122990.07138532083
626,2086,129131.0268349259
627,2087,118575.50579668737
628,2088,100408.2263701013
629,2089,77504.065568697
630,2090,129434.32928872842
631,2091,112733.75173690761
632,2092,130152.47623301225
633,2093,116864.75979102768
634,2094,136976.91134475247
635,2095,143354.19740182097
636,2096,82038.0992473814
637,2097,95449.01679353304
638,2098,142763.29360884737
639,2099,61357.724836786336
640,2100,87248.85373061943
641,2101,124048.72086331782
642,2102,144837.55203160903
643,2103,106435.08633433002
644,2104,143989.2786282622
645,2105,120108.65115145886
646,2106,64592.07790680791
647,2107,217115.74257986443
648,2108,112498.24757290696
649,2109,118282.14905898932
650,2110,129963.46077122001
651,2111,162385.9167251922
652,2112,133686.27039576287
653,2113,115549.4775516488
654,2114,106065.1534690994
655,2115,146636.9638288468
656,2116,118147.88898004325
657,2117,148969.9619549975
658,2118,111880.23900509183
659,2119,103574.24147446292
660,2120,110134.96871042292
661,2121,96489.21290239229
662,2122,99193.4150713667
663,2123,96448.94369699527
664,2124,175936.092846016
665,2125,131873.78409251402
666,2126,156214.79070917043
667,2127,141138.71108191102
668,2128,122248.46942117615
669,2129,99954.7084146103
670,2130,136367.84175399374
671,2131,157168.2041933684
672,2132,109852.73027864927
673,2133,126353.17948758147
674,2134,115895.62704681228
675,2135,94998.32360240133
676,2136,66645.97285937842
677,2137,117492.02930289487
678,2138,125532.7641008249
679,2139,148607.30579305912
680,2140,142583.53412305927
681,2141,143407.72169733513
682,2142,127055.82154755306
683,2143,139934.68832695181
684,2144,126334.2903210471
685,2145,138034.52704878434
686,2146,152979.83825494198
687,2147,149909.61708305046
688,2148,122102.0439439547
689,2149,140527.00883636338
690,2150,217221.30920374
691,2151,130729.87534449167
692,2152,179578.54554396088
693,2153,164941.4543092693
694,2154,110152.93382469496
695,2155,139141.84592170897
696,2156,257760.06687637648
697,2157,233946.31994559575
698,2158,254710.42442042718
699,2159,229602.90706453417
700,2160,164223.06451697662
701,2161,243671.73770862876
702,2162,357522.25843039545
703,2163,342813.84076326585
704,2164,267696.6947986385
705,2165,186406.7070746867
706,2166,144849.84840067316
707,2167,234767.48474986583
708,2168,194063.17036299955
709,2169,198565.177094006
710,2170,211668.93067999638
711,2171,140110.4461865162
712,2172,132429.48262169797
713,2173,168153.52404738023
714,2174,235474.83987107404
715,2175,334036.34170925326
716,2176,318097.54011626367
717,2177,246710.28034688078
718,2178,210766.27707242768
719,2179,141278.64702304543
720,2180,223767.82180165083
721,2181,187851.67144277913
722,2182,216863.53566913438
723,2183,186386.76137532748
724,2184,132182.41165862718
725,2185,123157.62770158237
726,2186,140671.13173498557
727,2187,154519.78118435212
728,2188,155048.49994669246
729,2189,228948.5124747215
730,2190,81619.66133157091
731,2191,86296.83545415047
732,2192,95679.5621179444
733,2193,95198.07912955432
734,2194,97385.44275260449
735,2195,114519.57777617635
736,2196,104690.41605178501
737,2197,115412.37677389459
738,2198,164299.34686085064
739,2199,169174.20304099104
740,2200,151478.03402936776
741,2201,155674.07351150046
742,2202,218054.34028103016
743,2203,152762.35957780472
744,2204,200894.628448035
745,2205,111977.79099556497
746,2206,152956.4850682932
747,2207,230878.29416334323
748,2208,259058.00453603046
749,2209,217907.08174511525
750,2210,128324.342047243
751,2211,128096.64163914944
752,2212,117491.93878434987
753,2213,98909.75985664835
754,2214,125031.64333924597
755,2215,114188.35237868002
756,2216,146475.83263056166
757,2217,91176.50638545501
758,2218,72206.88645876118
759,2219,81684.14807539385
760,2220,77427.39460530179
761,2221,300181.86183064367
762,2222,250934.57977950064
763,2223,277845.36562320846
764,2224,205482.41876766138
765,2225,125597.67162020045
766,2226,188805.48166754763
767,2227,198265.08066025833
768,2228,275759.58016882295
769,2229,251644.12661774288
770,2230,152701.2573721444
771,2231,219874.25338023904
772,2232,174311.0667373619
773,2233,167437.37194398654
774,2234,257681.7899592104
775,2235,216765.92137341693
776,2236,281470.7265502808
777,2237,346774.40726904076
778,2238,215608.5980717051
779,2239,122187.83491507955
780,2240,163243.4900856668
781,2241,168451.66295980234
782,2242,123374.69324056534
783,2243,129934.33596174882
784,2244,120287.74760354405
785,2245,113597.42525048526
786,2246,147071.14281410188
787,2247,113486.76268095411
788,2248,126386.25842052342
789,2249,128905.70647586549
790,2250,132766.38480033632
791,2251,107707.753383936
792,2252,166445.91476249715
793,2253,148339.23328644532
794,2254,179340.56392058556
795,2255,186264.1545781645
796,2256,188961.64947166794
797,2257,202978.92542115622
798,2258,166407.72849935325
799,2259,172816.63572407715
800,2260,164058.71530263708
801,2261,203191.0557478758
802,2262,228619.9287951224
803,2263,339838.3562064619
804,2264,407830.6168534997
805,2265,183396.62447065473
806,2266,283820.0320375742
807,2267,350256.8267797155
808,2268,411541.0699875778
809,2269,145056.62739679668
810,2270,191164.12620663745
811,2271,237327.13064248348
812,2272,200087.77518217135
813,2273,155187.7853885079
814,2274,176135.52428832513
815,2275,162801.21058167174
816,2276,189422.1269750423
817,2277,176187.62744089466
818,2278,148789.82298458763
819,2279,126049.83672899316
820,2280,128026.02208665451
821,2281,166779.9818539236
822,2282,187800.38193836945
823,2283,106356.65886996342
824,2284,105811.20155432522
825,2285,154134.0896893504
826,2286,120279.6691427907
827,2287,340948.0845146987
828,2288,270823.46777063684
829,2289,388326.49821908504
830,2290,448915.633101446
831,2291,305952.1148071267
832,2292,421730.2728436208
833,2293,467290.11226215947
834,2294,432053.5486790812
835,2295,392119.8915167357
836,2296,280737.2944937155
837,2297,313082.34413868835
838,2298,289686.08758807176
839,2299,367501.893494638
840,2300,336156.13929461146
841,2301,269369.0371915648
842,2302,242097.3275996796
843,2303,246501.95024921393
844,2304,263486.27367253177
845,2305,188700.51765203435
846,2306,182667.7245393132
847,2307,180127.83081482904
848,2308,218648.23670360376
849,2309,275221.016532979
850,2310,224039.58691790976
851,2311,202296.3404527667
852,2312,171869.18846392137
853,2313,169362.25249126134
854,2314,177464.6430144107
855,2315,172509.81430820856
856,2316,172022.50030822764
857,2317,183444.5649116334
858,2318,173626.7876275914
859,2319,183158.00239701814
860,2320,184312.13222440027
861,2321,257217.71034476184
862,2322,172794.82305420094
863,2323,177371.00531644232
864,2324,160977.3346767222
865,2325,205416.41086918625
866,2326,158958.98136367294
867,2327,213755.74333173776
868,2328,234204.58895352526
869,2329,182712.75269228866
870,2330,174954.50580670947
871,2331,352200.7094582492
872,2332,407986.057580189
873,2333,323792.22273225465
874,2334,262808.6612031526
875,2335,252262.3379484712
876,2336,326235.69497550646
877,2337,197041.23983609452
878,2338,294540.9110002322
879,2339,222551.86511180043
880,2340,375095.31460427184
881,2341,214024.18347178109
882,2342,242633.72072403587
883,2343,218899.08308885212
884,2344,243029.14371720777
885,2345,247334.16445499568
886,2346,229461.8734941811
887,2347,196117.63516376537
888,2348,236894.73410920223
889,2349,168811.4573446162
890,2350,293135.88950713497
891,2351,248541.07161371072
892,2352,254475.82607832103
893,2353,233621.17212901928
894,2354,132982.42677691943
895,2355,145905.58359335316
896,2356,153861.99676569726
897,2357,195463.42536754592
898,2358,187940.75627853879
899,2359,138842.34426176158
900,2360,113007.20013126457
901,2361,141159.49606029168
902,2362,261906.64240565803
903,2363,138917.24771387572
904,2364,159799.3461546866
905,2365,230557.8521113059
906,2366,204845.29452191762
907,2367,219271.3536387057
908,2368,205783.80987464465
909,2369,214951.44548983572
910,2370,161619.27317332808
911,2371,164541.85622838332
912,2372,184824.08885866907
913,2373,271780.52859648404
914,2374,284212.593068243
915,2375,264906.9101615844
916,2376,282350.0062297659
917,2377,386222.0008985859
918,2378,133071.00122058287
919,2379,198951.77058890744
920,2380,135776.10159304447
921,2381,158591.52263592024
922,2382,194155.86041060538
923,2383,205508.48321435298
924,2384,238855.41402621704
925,2385,158360.3420021495
926,2386,136924.48696482193
927,2387,140610.66409165337
928,2388,107896.6878890168
929,2389,128456.70325238029
930,2390,147763.3289479945
931,2391,145394.64040179414
932,2392,118139.00332687552
933,2393,168036.06251695793
934,2394,144274.73057688348
935,2395,205822.4778598504
936,2396,143837.55849719502
937,2397,217599.9492551552
938,2398,134796.92186421584
939,2399,57760.65120157717
940,2400,60547.14249084149
941,2401,106932.69483043283
942,2402,138608.30224176342
943,2403,136626.63308253378
944,2404,148509.4359745618
945,2405,157185.05762854146
946,2406,147650.46782055256
947,2407,119920.11928060878
948,2408,139876.39150705372
949,2409,129309.65599906919
950,2410,165067.3666225695
951,2411,121789.2996521855
952,2412,159329.5447354676
953,2413,134151.93228955704
954,2414,132049.26598217784
955,2415,135913.73297045095
956,2416,123664.32308747638
957,2417,129538.40883362325
958,2418,126658.37616338691
959,2419,112494.30473934412
960,2420,122251.83719882104
961,2421,156016.7731020758
962,2422,114981.96357179753
963,2423,129033.42953483056
964,2424,153895.05020547516
965,2425,231763.34233483754
966,2426,141049.07400529145
967,2427,125337.97827480454
968,2428,186470.2333247553
969,2429,114917.13965070479
970,2430,128978.68581159189
971,2431,107732.42169746454
972,2432,144426.3535884172
973,2433,149682.05023539712
974,2434,142201.43594205912
975,2435,143011.90744010612
976,2436,111234.10166638752
977,2437,106086.95856141126
978,2438,126373.35386246037
979,2439,113690.27229612444
980,2440,122142.44460857837
981,2441,100347.77072915947
982,2442,103824.78116392125
983,2443,114254.9222658611
984,2444,123268.11518620774
985,2445,79086.89252060595
986,2446,125970.78562310484
987,2447,196489.29694904957
988,2448,133355.55833207094
989,2449,99056.10872989663
990,2450,147892.70683184816
991,2451,118605.15262564717
992,2452,205857.1929942651
993,2453,98465.90580674863
994,2454,130014.87473321444
995,2455,122057.91284935677
996,2456,122842.35692162809
997,2457,117947.09193325584
998,2458,116029.70086270983
999,2459,105822.49181156323
1000,2460,127938.43652443564
1001,2461,108590.09981907558
1002,2462,128337.98869973063
1003,2463,117462.29632867419
1004,2464,170935.62093207196
1005,2465,130720.6657855801
1006,2466,109740.35240519235
1007,2467,136311.66625650815
1008,2468,71495.40835814964
1009,2469,78424.7323169158
1010,2470,188066.09287625988
1011,2471,219849.1930246406
1012,2472,159404.7230533873
1013,2473,121403.04829003035
1014,2474,86823.47382285637
1015,2475,219625.70809560188
1016,2476,117100.12809265207
1017,2477,123271.74035289421
1018,2478,152393.98635469895
1019,2479,106650.70775255677
1020,2480,142287.42789915972
1021,2481,119608.57998987455
1022,2482,120836.21558238965
1023,2483,116549.70439930214
1024,2484,116896.34583586066
1025,2485,119326.14622561373
1026,2486,158307.14196830828
1027,2487,201310.59228439105
1028,2488,159378.04552275361
1029,2489,146207.3558974953
1030,2490,143942.86873860113
1031,2491,94254.15489165681
1032,2492,175688.8587816862
1033,2493,142440.2158971701
1034,2494,152158.12526820932
1035,2495,104977.95036946064
1036,2496,246779.34501357444
1037,2497,153488.8693647655
1038,2498,111181.15797827151
1039,2499,96616.162867654
1040,2500,126932.24856754892
1041,2501,134391.72742061724
1042,2502,150874.92749252814
1043,2503,96275.28890104803
1044,2504,169717.82869702537
1045,2505,228921.28992894624
1046,2506,261143.8918796424
1047,2507,319751.6823882896
1048,2508,259605.79710883697
1049,2509,212584.46093152039
1050,2510,228329.38261312578
1051,2511,172715.55418497205
1052,2512,204504.21937840653
1053,2513,205527.5182348604
1054,2514,270389.04950533964
1055,2515,148982.17332549658
1056,2516,161607.9752114165
1057,2517,141058.35142502267
1058,2518,158298.5024369954
1059,2519,224511.87195051456
1060,2520,208471.89044355316
1061,2521,190806.2594793851
1062,2522,221669.41843751032
1063,2523,121493.3376156434
1064,2524,128406.04438065512
1065,2525,137044.90866793497
1066,2526,135728.51462902914
1067,2527,114587.58307436491
1068,2528,126094.41150358677
1069,2529,126353.57113072473
1070,2530,124063.97723612227
1071,2531,269883.559438528
